"","Customer.Subtype","Avg.size.household","Avg.age","Customer.main.type","Married","Living.together","Other.relation","Singles","Household.without.children","Household.with.children","High.status","Entrepreneur","Farmer","Middle.management","Skilled.labourers","Unskilled.labourers","Rented.house","Home.owners","1.car","2.cars","No.car","National.Health.Service","Private.health.insurance","Income.less.then.30K","Income.in.30.45K","Income.in.45.75K","Income.in.75.122K","Income.more.then.123K","Purchasing.power.class","Cont.private.third.party.insr","Cont.car.pol","Cont.boat.pol","Num.of.private.third.party.insur","Number.of.boat.pol","Num.of.mobile.home.policies","Other.contribution","Number.of.other.policies"
"3134",23,2,2,5,4,2,4,4,3,2,2,0,0,3,3,3,8,1,4,3,3,7,2,3,4,2,0,0,3,0,5,0,0,0,"0",0,0
"3135",8,3,3,2,9,0,0,0,4,5,2,0,0,4,2,2,0,9,7,2,0,2,7,0,1,6,3,1,7,2,0,0,1,0,"0",0,0
"3136",37,2,3,8,4,3,3,2,5,3,3,0,0,3,2,2,8,1,6,0,3,7,2,2,2,5,1,0,5,0,0,0,0,0,"0",0,0
"3137",23,2,2,5,1,2,6,3,4,3,1,0,0,5,2,2,9,0,5,1,3,5,4,4,3,3,0,0,3,2,0,0,1,0,"0",4,1
"3138",3,3,4,1,9,0,0,0,6,3,4,0,0,4,0,3,4,6,9,0,0,6,4,3,4,4,0,0,6,0,0,0,0,0,"0",0,0
"3139",34,3,3,8,6,1,3,1,2,7,2,0,0,6,1,1,1,8,8,1,0,6,3,1,2,5,3,0,6,2,6,0,1,0,"0",1,2
"3140",30,2,4,7,5,0,4,4,2,3,0,0,0,2,0,7,9,0,6,0,3,9,0,5,1,3,0,0,2,0,6,0,0,0,"0",0,0
"3141",30,2,4,7,5,0,4,4,2,3,0,0,2,0,3,5,0,9,3,2,4,7,2,5,0,4,0,0,1,0,6,0,0,0,"0",0,0
"3142",38,2,3,9,6,0,3,4,4,2,0,0,0,2,4,4,9,0,3,3,4,7,2,5,2,2,0,0,4,0,0,0,0,0,"0",0,0
"3143",35,2,3,8,4,3,3,3,2,4,3,2,0,3,2,0,9,0,7,0,2,6,3,2,5,3,0,0,5,0,6,0,0,0,"0",0,0
"3144",27,1,5,6,5,0,4,8,1,0,1,0,1,3,1,3,9,0,5,0,4,9,0,3,5,1,0,0,1,0,0,0,0,0,"0",0,0
"3145",2,2,4,1,7,0,2,2,5,3,0,0,0,2,7,0,5,4,9,0,0,9,0,5,4,0,0,0,6,0,6,0,0,0,"0",0,0
"3146",33,3,3,8,7,2,0,0,3,6,2,0,2,0,4,3,4,5,7,2,0,5,4,2,2,3,3,0,3,0,6,0,0,0,"1",0,0
"3147",38,3,2,9,9,0,0,0,4,5,2,2,0,4,2,1,9,0,7,0,2,6,3,2,5,3,0,0,4,0,0,0,0,0,"0",0,0
"3148",13,3,4,3,7,0,2,4,0,5,2,0,0,4,1,3,9,0,7,0,2,6,3,6,0,3,0,0,6,0,0,0,0,0,"0",0,0
"3149",33,3,3,8,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,3,0,5,0,0,0,"0",0,0
"3150",35,4,4,8,6,0,3,2,2,5,2,1,1,3,3,2,3,6,6,1,2,6,3,0,9,0,0,0,5,0,0,0,0,0,"0",0,0
"3151",38,2,2,9,8,0,1,4,1,5,2,0,0,2,3,3,9,0,7,0,2,9,0,7,2,0,0,0,4,0,0,0,0,0,"0",1,1
"3152",3,1,5,1,7,1,2,8,1,1,5,0,0,2,0,2,1,8,6,2,1,5,4,4,1,1,4,0,6,0,5,0,0,0,"0",4,1
"3153",36,2,3,8,6,2,3,3,4,3,1,1,0,3,2,4,5,4,6,1,3,7,2,3,4,3,1,0,3,0,6,0,0,0,"0",6,1
"3154",39,3,3,9,8,1,1,1,4,5,2,2,0,4,2,1,0,9,7,2,1,2,7,0,6,3,1,0,5,0,0,0,0,0,"0",0,0
"3155",33,2,4,8,9,0,0,0,6,3,2,0,0,7,0,0,3,6,7,0,2,6,3,2,4,4,0,0,3,0,0,0,0,0,"0",0,0
"3156",34,5,2,8,9,0,0,0,1,8,2,2,0,4,1,2,0,9,5,4,0,7,2,0,7,2,0,0,6,0,0,0,0,0,"0",6,1
"3157",34,3,3,8,7,1,2,0,6,3,4,0,0,2,2,1,3,6,6,2,1,5,4,0,9,0,0,0,6,0,0,0,0,0,"0",4,1
"3158",11,3,2,3,8,1,1,1,4,4,2,0,0,3,5,1,1,8,8,0,1,7,2,2,5,3,0,0,6,2,0,0,1,0,"0",0,0
"3159",41,3,3,10,9,0,0,1,4,4,3,0,0,5,0,2,1,8,7,2,0,7,2,1,5,2,0,1,4,0,6,0,0,0,"0",0,0
"3160",33,3,2,8,9,0,0,0,2,7,1,0,0,2,6,2,3,6,6,1,2,7,2,3,5,2,1,0,3,0,0,0,0,0,"0",0,0
"3161",29,3,3,7,5,2,3,1,3,5,1,0,0,7,1,1,1,8,5,2,3,6,3,1,7,1,1,1,3,2,6,0,1,0,"0",0,0
"3162",23,2,3,5,5,2,2,2,5,2,2,2,0,2,3,1,6,3,7,0,2,6,3,5,0,0,4,0,3,2,0,0,1,0,"0",0,0
"3163",25,2,4,6,5,0,4,3,2,4,4,3,0,3,1,1,6,3,3,4,3,3,6,5,2,0,0,3,1,1,0,0,1,0,"0",0,0
"3164",6,3,3,2,9,0,0,0,4,5,5,0,0,2,2,1,0,9,7,2,0,2,7,0,2,3,3,2,8,0,0,0,0,0,"0",0,0
"3165",24,3,2,5,3,2,4,3,2,5,0,0,0,1,4,5,8,1,4,0,5,8,1,8,1,0,0,0,2,2,0,0,1,0,"0",0,0
"3166",37,2,2,8,5,2,2,1,5,3,1,0,1,7,1,1,1,8,6,2,1,4,5,2,3,4,1,0,4,2,0,0,1,0,"0",6,1
"3167",38,3,2,9,8,0,1,1,1,7,2,0,0,2,3,3,9,0,7,0,2,9,0,4,5,0,0,0,4,2,6,0,1,0,"0",0,0
"3168",9,3,3,3,7,2,0,0,2,7,2,0,0,4,2,2,8,1,9,0,0,5,4,2,4,3,2,0,4,0,0,0,0,0,"0",0,0
"3169",1,4,3,1,6,1,2,0,2,7,6,0,0,2,2,1,0,9,7,2,1,5,4,0,1,4,5,1,8,0,0,0,0,0,"0",0,0
"3170",24,3,2,5,6,1,3,2,2,5,0,0,0,3,2,4,8,1,6,2,2,9,0,5,3,1,0,0,2,0,0,0,0,0,"0",3,1
"3171",33,2,4,8,7,0,2,0,7,2,0,1,0,2,6,2,1,8,7,2,0,7,2,0,6,3,0,0,3,0,5,0,0,0,"0",0,0
"3172",23,2,3,5,3,3,4,4,3,3,2,0,0,3,1,4,8,1,6,0,3,8,1,4,2,3,0,1,3,2,5,0,1,0,"1",3,1
"3173",23,1,2,5,1,2,6,6,2,1,1,0,0,6,1,3,9,0,5,1,3,5,4,4,2,3,0,0,3,0,6,0,0,0,"0",0,0
"3174",33,3,3,8,7,1,2,2,3,5,3,1,2,2,2,1,3,6,6,2,1,5,4,3,2,3,2,1,3,0,0,0,0,0,"0",0,0
"3175",12,3,2,3,9,0,0,0,2,7,3,0,0,3,3,2,9,0,9,0,0,6,3,0,6,2,2,0,7,0,0,0,0,0,"0",3,1
"3176",37,2,4,8,6,1,3,2,4,3,2,0,1,4,3,2,4,5,4,0,5,7,2,5,2,2,1,1,4,0,0,0,0,0,"0",0,0
"3177",2,4,2,1,7,1,2,2,4,4,0,5,4,0,0,0,4,5,6,2,1,5,4,0,0,9,0,0,6,2,0,0,1,0,"0",0,0
"3178",31,3,2,7,5,2,3,1,3,6,0,0,0,3,3,3,8,1,5,1,4,8,1,3,5,2,1,0,1,0,0,0,0,0,"0",0,0
"3179",13,4,2,3,7,1,1,1,2,6,3,0,0,4,2,1,2,7,9,0,0,5,4,2,3,5,0,0,6,2,5,0,1,0,"0",0,0
"3180",18,1,2,4,2,2,7,7,1,2,2,1,0,6,1,2,6,3,6,1,3,5,4,4,3,2,1,1,2,2,6,0,1,0,"0",0,0
"3181",23,1,3,5,0,6,3,7,2,1,2,0,0,4,2,2,9,0,5,3,3,9,0,5,2,3,0,0,3,2,5,0,1,0,"0",0,0
"3182",9,4,3,3,6,1,3,2,2,6,1,1,0,3,2,4,8,1,7,1,2,8,1,2,6,2,0,0,4,0,6,0,0,0,"0",3,1
"3183",41,4,2,10,6,1,3,0,3,6,4,0,2,2,0,3,2,7,6,1,2,6,3,0,0,9,0,0,4,2,6,0,1,0,"0",0,0
"3184",24,2,2,5,2,2,6,3,3,3,3,0,0,0,0,6,9,0,3,0,6,8,1,7,1,1,0,0,2,2,0,0,1,0,"0",0,0
"3185",8,3,3,2,7,2,1,0,3,6,5,1,0,3,1,1,1,8,6,0,3,4,5,1,1,6,2,1,7,0,0,0,0,0,"0",4,1
"3186",2,2,5,1,9,0,0,0,7,2,6,2,0,2,0,0,0,9,9,0,0,0,9,2,3,3,2,1,6,0,6,0,0,0,"0",0,0
"3187",8,4,3,2,8,1,1,0,3,6,4,1,0,3,2,1,1,8,8,0,1,4,5,1,4,4,1,1,7,0,6,0,0,0,"1",0,0
"3188",8,3,3,2,7,1,2,2,3,5,4,0,0,4,1,0,1,8,8,0,1,6,3,0,5,4,0,0,7,2,6,0,1,0,"0",1,1
"3189",23,2,2,5,5,1,4,3,4,3,1,0,0,4,3,2,3,6,5,1,3,8,1,3,5,2,0,0,3,0,6,0,0,0,"0",0,0
"3190",7,3,2,2,7,1,1,1,3,5,3,1,0,4,2,2,3,6,7,1,2,5,4,2,3,4,2,1,6,2,6,0,1,0,"0",3,1
"3191",34,3,3,8,7,0,2,0,2,7,0,0,0,0,9,0,9,0,5,0,4,9,0,4,5,0,0,0,6,0,6,0,0,0,"0",0,0
"3192",24,2,3,5,5,1,3,2,4,3,1,0,1,2,2,5,8,1,6,1,3,6,3,4,4,1,0,0,2,0,0,0,0,0,"0",4,2
"3193",8,3,3,2,7,1,1,1,4,5,2,0,1,3,2,2,5,4,7,1,1,5,4,2,2,5,1,0,7,0,5,0,0,0,"0",0,0
"3194",17,2,2,4,4,2,4,4,2,3,2,2,0,4,1,2,7,2,5,0,4,5,4,4,2,2,2,0,6,2,0,0,1,0,"0",0,0
"3195",13,3,2,3,5,0,4,4,1,5,0,0,0,9,0,0,1,8,9,0,0,6,3,0,2,7,0,0,7,2,6,0,1,0,"0",1,1
"3196",33,3,3,8,7,1,1,1,4,4,2,1,1,1,4,2,2,7,4,4,2,7,2,3,3,3,0,1,3,2,0,0,1,0,"0",0,0
"3197",31,4,3,7,9,0,0,0,5,4,1,0,0,4,1,5,4,5,9,0,0,4,5,1,4,4,1,0,1,0,0,0,0,0,"0",4,1
"3198",9,2,3,3,7,1,1,5,1,4,4,0,0,5,1,0,9,0,8,1,1,4,5,0,5,4,0,0,4,0,0,0,0,0,"0",3,1
"3199",31,3,3,7,6,1,2,2,3,5,1,0,0,3,3,3,7,2,5,1,3,7,2,3,5,2,1,0,1,0,6,0,0,0,"0",0,0
"3200",36,3,3,8,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,3,0,0,0,0,0,"0",4,1
"3201",10,3,3,3,7,1,2,0,0,9,1,0,0,3,3,3,5,4,7,1,1,8,1,1,6,2,1,0,8,0,0,0,0,0,"0",0,0
"3202",4,2,4,1,5,1,4,3,4,3,3,1,1,3,2,2,4,5,6,1,3,6,3,4,2,3,1,0,6,2,5,0,1,0,"0",0,0
"3203",24,3,2,5,3,2,4,3,2,5,0,0,0,1,4,5,8,1,4,0,5,8,1,8,1,0,0,0,2,0,0,0,0,0,"0",0,0
"3204",8,3,3,2,7,1,1,1,4,5,2,0,1,3,2,2,5,4,7,1,1,5,4,2,2,5,1,0,7,0,6,0,0,0,"0",16,4
"3205",35,2,4,8,3,0,6,5,2,2,0,0,2,2,3,4,2,7,5,1,4,7,2,1,4,5,0,0,5,2,6,0,1,0,"0",0,0
"3206",6,3,3,2,7,1,2,0,5,4,4,0,0,2,2,1,5,4,6,2,1,5,4,0,9,0,0,0,8,0,0,0,0,0,"0",3,1
"3207",33,3,3,8,9,0,0,0,4,5,5,0,0,4,0,0,3,6,5,4,0,3,6,0,5,2,3,0,3,0,6,0,0,0,"0",0,0
"3208",39,3,3,9,6,2,2,0,3,6,0,0,3,2,0,4,4,5,5,2,3,6,3,5,4,0,0,0,5,0,6,0,0,0,"0",9,3
"3209",38,2,3,9,6,2,3,3,4,3,1,1,0,3,2,4,5,4,6,1,3,7,2,3,4,3,1,0,4,0,0,0,0,0,"1",0,0
"3210",33,3,3,8,7,1,2,1,2,6,2,1,0,3,2,3,3,6,6,2,2,6,3,2,4,3,1,1,3,2,6,0,1,0,"0",0,0
"3211",39,2,4,9,6,0,3,3,3,4,3,0,2,3,2,1,0,9,6,3,0,4,5,0,4,4,1,1,5,2,6,0,1,0,"0",0,0
"3212",41,3,3,10,7,1,2,1,4,4,1,0,3,2,2,3,4,5,6,3,1,7,2,2,5,1,2,0,4,2,0,0,1,0,"0",0,0
"3213",6,3,3,2,7,1,2,0,5,4,4,0,0,2,2,1,5,4,6,2,1,5,4,0,9,0,0,0,8,0,0,0,0,0,"0",0,0
"3214",35,3,3,8,6,2,1,1,4,4,2,0,1,3,3,2,5,4,6,1,2,6,3,2,4,3,1,1,5,0,6,0,0,0,"0",10,3
"3215",33,2,3,8,9,0,0,3,4,3,1,0,0,1,4,4,2,7,7,0,2,7,2,1,3,4,3,0,3,0,0,0,0,0,"0",1,2
"3216",6,5,2,2,6,1,3,0,1,8,8,0,1,1,0,1,1,8,6,1,2,6,3,0,0,9,0,0,8,2,6,0,1,0,"0",5,1
"3217",41,3,3,10,8,1,1,1,5,3,2,0,2,3,2,3,3,6,6,2,2,6,3,2,7,1,1,0,4,2,6,0,1,0,"0",0,0
"3218",33,4,2,8,6,1,2,0,1,8,1,0,0,2,2,5,8,1,6,1,2,8,1,4,4,2,0,1,3,2,6,0,1,0,"1",4,1
"3219",8,4,2,2,8,1,0,0,2,7,4,1,0,4,2,0,0,9,7,1,2,5,4,1,4,4,1,0,7,2,0,0,1,0,"0",0,0
"3220",9,3,3,3,7,0,2,2,4,3,0,0,0,7,0,2,9,0,9,0,0,9,0,4,5,0,0,0,4,0,0,0,0,0,"0",0,0
"3221",9,4,2,3,7,0,2,1,2,7,2,0,0,4,1,3,9,0,4,3,2,6,3,4,3,2,1,0,4,0,0,0,0,0,"0",0,0
"3222",32,2,3,7,6,1,2,2,3,4,2,0,0,3,3,2,2,7,7,0,2,8,1,2,5,2,0,0,1,0,0,0,0,0,"0",0,0
"3223",24,2,3,5,4,2,4,4,2,3,1,0,1,3,3,3,7,2,6,0,3,8,1,5,4,1,0,0,2,2,5,0,1,0,"0",0,0
"3224",2,3,3,1,8,0,1,0,4,5,2,3,0,2,3,1,2,7,7,2,0,2,7,0,5,4,0,0,6,0,0,0,0,0,"0",0,0
"3225",3,2,3,1,8,1,0,0,7,2,6,0,0,1,1,3,0,9,9,0,0,4,5,3,3,4,0,0,6,0,0,4,0,1,"0",6,1
"3226",38,3,2,9,7,1,1,0,4,5,0,0,0,1,4,5,5,4,8,1,1,4,5,0,4,5,1,0,4,2,6,0,1,0,"0",0,0
"3227",38,2,3,9,3,2,5,4,3,3,2,1,0,5,1,2,8,1,4,1,5,8,1,5,4,1,0,0,4,0,0,0,0,0,"0",0,0
"3228",36,4,3,8,7,1,2,0,0,9,0,0,0,0,5,4,9,0,6,2,2,7,2,0,4,5,0,0,3,0,0,0,0,0,"0",3,1
"3229",12,3,2,3,9,0,0,0,3,6,1,1,0,8,1,1,5,4,6,1,3,5,4,2,6,2,0,0,7,0,0,0,0,0,"0",0,0
"3230",33,2,3,8,5,1,4,4,1,5,0,0,1,2,6,1,8,1,5,1,4,8,1,5,3,2,0,0,3,2,0,0,1,0,"0",3,1
"3231",1,3,3,1,9,0,0,0,1,8,4,1,0,2,1,2,0,9,3,6,0,2,7,0,1,4,2,2,8,2,0,0,1,0,"0",0,0
"3232",33,3,3,8,7,0,2,2,1,6,0,0,0,3,6,0,4,5,5,2,3,8,1,3,4,2,0,0,3,0,0,0,0,0,"0",1,1
"3233",8,3,3,2,7,1,2,0,5,4,2,1,0,4,1,2,2,7,7,0,2,5,4,1,2,5,2,1,7,2,0,0,1,0,"0",0,0
"3234",10,3,2,3,5,2,2,2,3,4,1,0,2,4,2,2,5,4,8,1,1,5,4,2,1,6,1,0,8,2,0,0,1,0,"0",0,0
"3235",38,2,4,9,6,1,3,3,4,3,2,0,0,5,1,2,7,2,5,1,3,6,3,5,2,2,1,0,4,0,0,0,0,0,"0",6,3
"3236",11,2,4,3,6,0,3,4,2,4,4,0,2,0,4,1,1,8,3,0,6,7,2,4,3,2,2,0,6,0,6,0,0,0,"1",4,2
"3237",8,4,3,2,6,0,3,1,2,6,4,0,0,5,1,1,0,9,6,3,2,5,4,1,4,4,1,0,7,2,6,0,1,0,"1",0,0
"3238",33,3,3,8,4,0,5,3,2,5,0,0,2,2,4,3,2,7,5,1,3,7,2,3,3,3,0,0,3,0,6,0,0,0,"0",0,0
"3239",35,3,3,8,7,1,2,1,4,4,3,0,2,2,3,1,3,6,7,2,1,5,4,3,2,3,2,0,5,0,0,0,0,0,"0",3,1
"3240",39,3,3,9,9,0,0,1,4,4,2,0,1,3,1,3,2,7,4,4,2,4,5,1,4,2,2,1,5,0,6,0,0,0,"0",0,0
"3241",13,3,4,3,7,0,2,4,0,5,2,0,0,4,1,3,9,0,7,0,2,6,3,6,0,3,0,0,6,2,6,0,1,0,"0",0,0
"3242",9,3,3,3,7,0,2,2,4,3,0,0,0,7,0,2,9,0,9,0,0,9,0,4,5,0,0,0,4,2,6,0,1,0,"1",0,0
"3243",39,2,4,9,4,2,4,4,4,1,2,2,1,2,3,1,7,2,5,0,4,7,2,6,2,2,1,0,5,2,6,0,1,0,"0",12,3
"3244",12,4,2,3,8,0,1,1,3,6,1,0,2,3,4,0,0,9,7,2,0,5,4,0,8,1,0,0,7,2,6,0,1,0,"0",0,0
"3245",33,2,3,8,9,0,0,3,4,3,1,0,0,1,4,4,2,7,7,0,2,7,2,1,3,4,3,0,3,0,6,0,0,0,"1",0,0
"3246",39,3,3,9,6,1,3,1,0,8,2,1,0,4,0,3,2,7,5,2,2,5,4,1,4,2,3,1,5,1,0,0,1,0,"0",0,0
"3247",2,4,2,1,7,1,2,2,4,4,0,5,4,0,0,0,4,5,6,2,1,5,4,0,0,9,0,0,6,0,0,0,0,0,"0",0,0
"3248",27,2,4,6,7,0,2,2,5,3,0,0,0,2,4,3,9,0,8,0,1,7,2,5,4,0,0,0,1,0,0,0,0,0,"0",0,0
"3249",4,2,4,1,6,1,3,3,4,3,3,1,1,3,2,2,3,6,6,1,3,7,2,3,2,4,1,0,6,0,0,0,0,0,"0",0,0
"3250",29,4,3,7,8,1,0,0,3,6,0,0,0,2,5,2,7,2,7,0,2,7,2,2,4,4,0,0,3,0,0,0,0,0,"0",0,0
"3251",40,3,3,10,8,1,0,0,4,5,3,0,5,1,0,2,0,9,4,5,0,1,8,0,5,3,2,0,3,2,5,0,1,0,"0",4,2
"3252",39,2,4,9,4,2,4,4,4,1,2,2,1,2,3,1,7,2,5,0,4,7,2,6,2,2,1,0,5,0,6,0,0,0,"0",0,0
"3253",30,2,4,7,6,1,3,4,3,3,0,0,1,2,4,3,7,2,5,1,3,8,1,5,2,3,0,0,2,2,6,0,1,0,"0",0,0
"3254",39,4,2,9,7,1,2,1,1,8,1,0,0,2,4,4,8,1,6,1,2,9,0,2,6,2,0,0,5,0,0,0,0,0,"0",4,1
"3255",8,4,3,2,7,1,2,0,3,6,3,1,0,4,1,2,1,8,7,0,2,5,4,1,3,5,1,1,7,0,0,0,0,0,"0",5,1
"3256",3,2,4,1,7,0,2,2,5,2,5,0,0,4,0,0,6,3,6,3,0,2,7,3,4,3,0,0,6,0,0,0,0,0,"0",5,1
"3257",9,3,2,3,6,1,2,1,3,6,2,1,0,5,1,3,7,2,5,2,3,7,2,2,3,4,0,0,4,0,0,0,0,0,"0",0,0
"3258",41,3,3,10,7,0,2,1,5,4,3,0,3,2,2,1,2,7,8,1,0,5,4,2,4,4,1,0,4,2,6,0,1,0,"0",6,1
"3259",35,3,3,8,7,0,2,1,4,5,1,0,2,3,2,3,2,7,7,1,2,7,2,1,4,4,1,0,5,1,6,0,1,0,"0",0,0
"3260",38,2,3,9,5,1,3,2,3,4,2,1,1,3,1,3,4,5,6,2,2,6,3,3,4,2,1,0,4,0,0,0,0,0,"0",3,1
"3261",38,2,4,9,5,0,4,4,4,2,1,1,0,3,2,4,7,2,6,1,2,6,3,0,2,4,3,0,4,2,7,0,1,0,"0",0,0
"3262",28,2,5,6,5,0,4,4,4,2,6,0,0,2,2,0,3,6,5,0,4,2,7,3,2,4,0,0,1,2,6,0,1,0,"0",0,0
"3263",36,2,3,8,3,2,4,3,2,5,0,2,0,4,2,3,7,2,5,2,2,5,4,2,4,4,0,0,3,0,0,0,0,0,"0",4,1
"3264",3,2,4,1,7,1,2,0,9,0,4,0,0,2,2,1,5,5,6,2,1,5,4,5,5,0,0,0,6,0,0,0,0,0,"0",0,0
"3265",9,2,4,3,4,1,4,4,2,4,1,1,0,5,2,1,9,0,5,0,4,5,4,3,4,4,0,0,4,0,6,0,0,0,"0",0,0
"3266",28,2,5,6,5,0,4,4,4,2,6,0,0,2,2,0,3,6,5,0,4,2,7,3,2,4,0,0,1,0,0,0,0,0,"0",0,0
"3267",23,2,2,5,4,2,4,4,4,2,3,1,0,2,1,4,7,2,6,1,3,8,1,4,3,3,0,0,3,0,5,0,0,0,"0",0,0
"3268",23,2,3,5,7,1,2,3,3,4,2,1,0,4,1,3,4,5,7,1,1,5,4,2,6,2,1,0,3,2,0,0,1,0,"0",0,0
"3269",13,3,2,3,6,2,1,1,4,5,5,0,1,3,1,2,2,7,6,1,2,4,5,1,1,8,1,0,6,0,6,0,0,0,"0",0,0
"3270",38,3,2,9,5,2,2,2,2,5,0,0,0,2,7,0,2,7,9,0,0,7,2,0,9,0,0,0,4,0,0,0,0,0,"1",0,0
"3271",35,2,3,8,6,1,2,2,3,4,2,0,0,3,3,2,2,7,7,0,2,8,1,2,5,2,0,0,5,0,6,0,0,0,"0",0,0
"3272",33,3,3,8,6,0,3,2,3,5,1,0,1,4,2,4,2,7,7,0,2,7,2,0,4,5,0,0,3,2,0,0,1,0,"0",0,0
"3273",39,2,2,9,2,2,5,5,3,1,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,5,0,0,0,0,0,"0",0,0
"3274",39,3,3,9,7,0,2,0,2,7,4,0,0,0,2,4,1,8,7,2,0,5,4,2,3,2,3,0,5,0,6,0,0,0,"1",0,0
"3275",8,4,2,2,8,1,0,0,2,7,4,1,0,4,2,0,0,9,7,1,2,5,4,1,4,4,1,0,7,0,0,0,0,0,"1",0,0
"3276",31,2,3,7,4,3,3,3,2,5,1,0,0,2,3,3,9,0,5,0,4,8,1,6,3,0,0,0,1,0,6,0,0,0,"0",0,0
"3277",38,3,2,9,8,0,1,1,2,7,2,0,0,2,3,3,9,0,7,0,2,9,0,3,6,0,0,0,4,0,6,0,0,0,"0",0,0
"3278",33,3,3,8,7,0,2,0,2,7,0,0,2,4,0,3,0,9,7,0,2,9,0,3,6,0,0,0,3,2,0,0,1,0,"0",0,0
"3279",36,3,3,8,8,0,1,1,1,7,2,1,0,4,3,0,5,4,6,2,1,2,7,2,3,3,2,1,3,0,0,0,0,0,"0",0,0
"3280",9,2,3,3,3,2,5,5,3,2,1,0,0,3,2,4,8,1,5,0,4,8,1,6,2,1,0,1,4,1,6,0,1,0,"0",0,0
"3281",38,4,2,9,6,0,3,2,0,7,0,0,0,7,0,2,4,5,9,0,0,7,2,0,7,0,2,0,4,0,0,0,0,0,"0",0,0
"3282",5,3,3,1,7,0,2,2,4,4,1,0,0,6,1,3,6,3,5,2,3,7,2,3,3,3,1,0,3,0,0,0,0,0,"0",4,1
"3283",34,3,2,8,6,0,3,2,0,7,3,0,0,0,3,3,2,7,2,5,3,6,3,2,3,4,0,0,6,2,6,0,1,0,"0",0,0
"3284",30,3,3,7,6,1,3,1,4,5,3,0,1,4,1,2,2,7,4,0,5,7,2,2,2,2,4,1,2,0,0,0,0,0,"0",0,0
"3285",11,2,4,3,4,1,4,5,4,1,1,1,0,5,2,1,9,0,5,0,4,5,4,3,4,3,0,0,6,0,0,0,0,0,"0",0,0
"3286",23,1,2,5,2,2,5,5,3,1,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,3,2,0,0,1,0,"0",0,0
"3287",33,3,3,8,7,1,2,1,4,4,1,0,3,2,2,3,4,5,6,3,1,7,2,2,5,1,2,0,3,2,0,0,1,0,"0",5,1
"3288",35,2,4,8,7,0,2,5,3,2,2,1,1,3,2,2,3,6,6,2,1,4,5,6,2,0,2,0,5,0,0,0,0,0,"0",4,1
"3289",9,3,2,3,9,0,0,0,4,5,2,2,0,4,0,2,7,2,7,2,0,6,3,4,5,0,0,0,4,0,5,0,0,0,"0",0,0
"3290",25,2,3,6,4,0,5,4,0,5,0,0,0,0,6,3,6,3,4,0,5,6,3,3,4,2,2,0,2,0,5,0,0,0,"0",0,0
"3291",32,2,4,7,6,0,3,4,3,3,2,1,0,3,3,2,5,4,6,0,3,6,3,3,3,2,1,0,1,2,0,0,1,0,"0",0,0
"3292",36,2,4,8,5,1,3,2,5,3,3,1,0,1,4,2,2,7,7,1,2,5,4,2,4,3,1,0,3,2,0,0,1,0,"0",0,0
"3293",24,2,3,5,7,2,0,0,5,4,2,0,0,2,5,2,0,9,4,4,2,6,3,2,5,3,0,0,2,2,6,0,1,0,"0",0,0
"3294",1,3,3,1,7,2,0,0,4,5,3,0,0,4,1,3,8,1,9,0,0,6,3,2,2,4,1,0,8,2,6,0,1,0,"0",2,1
"3295",31,4,3,7,7,1,2,0,2,7,5,0,0,2,0,3,6,3,6,2,1,5,4,7,2,0,0,0,1,0,6,0,0,0,"0",3,1
"3296",9,2,2,3,5,0,4,4,2,4,3,1,0,3,4,0,8,1,4,1,5,8,1,6,3,1,1,1,4,0,0,0,0,0,"0",5,1
"3297",36,2,4,8,7,0,2,0,5,4,0,0,0,2,0,7,1,8,5,2,2,7,2,0,8,1,1,0,3,2,0,0,1,0,"1",0,0
"3298",3,2,4,1,5,0,4,3,4,3,4,2,0,2,0,3,4,5,7,0,2,7,2,0,4,5,0,0,6,2,5,0,1,0,"0",0,0
"3299",33,2,4,8,7,0,2,0,7,2,0,1,0,4,4,1,3,6,8,1,0,7,2,0,5,4,0,0,3,0,6,0,0,0,"0",0,0
"3300",39,4,3,9,9,0,0,0,0,9,0,0,0,2,2,6,7,2,7,2,0,9,0,0,7,2,0,0,5,0,5,0,0,0,"0",0,0
"3301",33,2,3,8,7,2,0,0,5,4,2,0,0,2,5,2,0,9,4,4,2,6,3,2,5,3,0,0,3,0,0,0,0,0,"0",3,1
"3302",32,2,4,7,5,1,4,4,2,4,2,1,1,3,2,3,2,7,5,1,4,6,3,3,4,2,1,0,1,1,0,0,1,0,"0",0,0
"3303",38,3,3,9,6,1,2,1,2,7,0,0,0,2,2,6,9,0,7,0,2,7,2,6,3,1,0,0,4,0,0,0,0,0,"0",0,0
"3304",13,3,3,3,7,1,2,1,3,6,3,0,0,6,1,1,7,2,7,2,1,6,3,1,5,4,1,0,6,2,6,0,1,0,"1",0,0
"3305",9,3,2,3,6,1,2,2,2,6,0,0,0,3,3,4,8,1,6,2,2,9,0,6,2,1,0,0,4,0,5,0,0,0,"0",0,0
"3306",9,3,3,3,7,1,2,1,3,5,1,0,0,3,4,2,8,1,6,1,2,9,0,1,5,3,0,0,4,0,0,0,0,0,"0",0,0
